  probclr   probfeed   va1    pa1   va2   sa   vb1    pb1   vb2   sb   id     t   d     v     f
        34        1       100  1.0    .  354     25  1.00   .   17   9   26  2     12    191
        34        1       100  1.0    .  354     25  1.00   .   17   9   27  2     52    422
        34        1       100  1.0    .  354     25  1.00   .   17   9   28  2     37    681
        34        1       100  1.0    .  354     25  1.00   .   17   9   29  2     53    328
        34        1       100  1.0    .  354     25  1.00   .   17   9   30  2      0   -209
        34        1       100  1.0    .  354     25  1.00   .   17   9   31  2     47    113
        34        1       100  1.0    .  354     25  1.00   .   17   9   32  2     38    593
        34        1       100  1.0    .  354     25  1.00   .   17   9   33  2     35   -263
        34        1       100  1.0    .  354     25  1.00   .   17   9   34  1    412     -4
        34        1       100  1.0    .  354     25  1.00   .   17   9   35  1   -170     29
        34        1       100  1.0    .  354     25  1.00   .   17   9   36  2     24    185
        34        1       100  1.0    .  354     25  1.00   .   17   9   37  2     40   -193
        34        1       100  1.0    .  354     25  1.00   .   17   9   38  2     68    348
        34        1       100  1.0    .  354     25  1.00   .   17   9   39  2     13    361
        34        1       100  1.0    .  354     25  1.00   .   17   9   40  2     25    115
        34        1       100  1.0    .  354     25  1.00   .   17   9   41  2     38    198
        34        1       100  1.0    .  354     25  1.00   .   17   9   42  2      0    852
        34        1       100  1.0    .  354     25  1.00   .   17   9   43  2     54     47
        34        1       100  1.0    .  354     25  1.00   .   17   9   44  2     50   -542
        34        1       100  1.0    .  354     25  1.00   .   17   9   45  2     59    104
        34        1       100  1.0    .  354     25  1.00   .   17   9   46  2     50     -6
        34        1       100  1.0    .  354     25  1.00   .   17   9   47  2     20    564
        34        1       100  1.0    .  354     25  1.00   .   17   9   48  2     12    475
        34        1       100  1.0    .  354     25  1.00   .   17   9   49  2     16   -210
        34        1       100  1.0    .  354     25  1.00   .   17   9   50  2     45    294
        34        1       100  1.0    .  354     25  1.00   .   17   9   51  2     36   -132
        34        1       100  1.0    .  354     25  1.00   .   17   9   52  2     63    -69
        34        1       100  1.0    .  354     25  1.00   .   17   9   53  2     34    813
        34        1       100  1.0    .  354     25  1.00   .   17   9   54  2      0    127
        34        1       100  1.0    .  354     25  1.00   .   17   9   55  2     44    485
        34        1       100  1.0    .  354     25  1.00   .   17   9   56  2     27    562
        34        1       100  1.0    .  354     25  1.00   .   17   9   57  2     56    447
        34        1       100  1.0    .  354     25  1.00   .   17   9   58  2     15    -79
        34        1       100  1.0    .  354     25  1.00   .   17   9   59  2     43     23
        34        1       100  1.0    .  354     25  1.00   .   17   9   60  1    538     51
        34        1       100  1.0    .  354     25  1.00   .   17   9   61  2     63   -152
        34        1       100  1.0    .  354     25  1.00   .   17   9   62  2      0   -100
        34        1       100  1.0    .  354     25  1.00   .   17   9   63  2     53   -424
        34        1       100  1.0    .  354     25  1.00   .   17   9   64  2     51   -158
        34        1       100  1.0    .  354     25  1.00   .   17   9   65  2     54   -152
        34        1       100  1.0    .  354     25  1.00   .   17   9   66  2     53    501
        34        1       100  1.0    .  354     25  1.00   .   17   9   67  2     42    -14
        34        1       100  1.0    .  354     25  1.00   .   17   9   68  2     24   -346
        34        1       100  1.0    .  354     25  1.00   .   17   9   69  2     29    716
        34        1       100  1.0    .  354     25  1.00   .   17   9   70  2     68    263
        34        1       100  1.0    .  354     25  1.00   .   17   9   71  2     45    467
        34        1       100  1.0    .  354     25  1.00   .   17   9   72  2     33   1010
        34        1       100  1.0    .  354     25  1.00   .   17   9   73  2     58    412
        34        1       100  1.0    .  354     25  1.00   .   17   9   74  2     27   -144
        34        1       100  1.0    .  354     25  1.00   .   17   9   75  2     22     75
        34        1       100  1.0    .  354     25  1.00   .   17   9   76  2      9     13
        34        1       100  1.0    .  354     25  1.00   .   17   9   77  2     22    342
        34        1       100  1.0    .  354     25  1.00   .   17   9   78  2     27     56
        34        1       100  1.0    .  354     25  1.00   .   17   9   79  2      0   -321
        34        1       100  1.0    .  354     25  1.00   .   17   9   80  2     33    444
        34        1       100  1.0    .  354     25  1.00   .   17   9   81  1    420     -9
        34        1       100  1.0    .  354     25  1.00   .   17   9   82  2      0   -406
        34        1       100  1.0    .  354     25  1.00   .   17   9   83  2     24    190
        34        1       100  1.0    .  354     25  1.00   .   17   9   84  2     23    268
        34        1       100  1.0    .  354     25  1.00   .   17   9   85  2     34    300
        34        1       100  1.0    .  354     25  1.00   .   17   9   86  2     42   -190
        34        1       100  1.0    .  354     25  1.00   .   17   9   87  2     10    789
        34        1       100  1.0    .  354     25  1.00   .   17   9   88  2     53    -39
        34        1       100  1.0    .  354     25  1.00   .   17   9   89  1    679     22
        34        1       100  1.0    .  354     25  1.00   .   17   9   90  1    -17     46
        34        1       100  1.0    .  354     25  1.00   .   17   9   91  2     26    111
        34        1       100  1.0    .  354     25  1.00   .   17   9   92  2     49    444
        34        1       100  1.0    .  354     25  1.00   .   17   9   93  2     35    836
        34        1       100  1.0    .  354     25  1.00   .   17   9   94  1    417     24
        34        1       100  1.0    .  354     25  1.00   .   17   9   95  2      0   -183
        34        1       100  1.0    .  354     25  1.00   .   17   9   96  2     16    -19
        34        1       100  1.0    .  354     25  1.00   .   17   9   97  2     42   -591
        34        1       100  1.0    .  354     25  1.00   .   17   9   98  1    272     24
        34        1       100  1.0    .  354     25  1.00   .   17   9   99  2      8     16
        34        1       100  1.0    .  354     25  1.00   .   17   9  100  2     23    246
        34        1       100  1.0    .  354     25  1.00   .   17   9  101  2      0    321
        34        1       100  1.0    .  354     25  1.00   .   17   9  102  1   -232     27
        34        1       100  1.0    .  354     25  1.00   .   17   9  103  2     53    361
        34        1       100  1.0    .  354     25  1.00   .   17   9  104  2     29    375
        34        1       100  1.0    .  354     25  1.00   .   17   9  105  2     15    411
        34        1       100  1.0    .  354     25  1.00   .   17   9  106  2      5   -183
        34        1       100  1.0    .  354     25  1.00   .   17   9  107  1   -512    -20
        34        1       100  1.0    .  354     25  1.00   .   17   9  108  2     40    148
        34        1       100  1.0    .  354     25  1.00   .   17   9  109  2     57     61
        34        1       100  1.0    .  354     25  1.00   .   17   9  110  2     27    -40
        34        1       100  1.0    .  354     25  1.00   .   17   9  111  2     40    162
        34        1       100  1.0    .  354     25  1.00   .   17   9  112  2     16    -88
        34        1       100  1.0    .  354     25  1.00   .   17   9  113  2     15    -33
        34        1       100  1.0    .  354     25  1.00   .   17   9  114  2     14    126
        34        1       100  1.0    .  354     25  1.00   .   17   9  115  2     10    557
        34        1       100  1.0    .  354     25  1.00   .   17   9  116  2     23    413
        34        1       100  1.0    .  354     25  1.00   .   17   9  117  2     44    327
        34        1       100  1.0    .  354     25  1.00   .   17   9  118  2     33    631
        34        1       100  1.0    .  354     25  1.00   .   17   9  119  2     30   -610
        34        1       100  1.0    .  354     25  1.00   .   17   9  120  2     33   -159
        34        1       100  1.0    .  354     25  1.00   .   17   9  121  2     39    416
        34        1       100  1.0    .  354     25  1.00   .   17   9  122  2     40   -144
        34        1       100  1.0    .  354     25  1.00   .   17   9  123  2     41      9
        34        1       100  1.0    .  354     25  1.00   .   17   9  124  2     25     38
        34        1       100  1.0    .  354     25  1.00   .   17   9  125  2     16    493
        34        1       100  1.0    .  354     25  1.00   .   17   9  126  1   -161     36
        34        1       100  1.0    .  354     25  1.00   .   17   9  127  2     42    530
        34        1       100  1.0    .  354     25  1.00   .   17   9  128  2     54    201
        34        1       100  1.0    .  354     25  1.00   .   17   9  129  2     25   -504
        34        1       100  1.0    .  354     25  1.00   .   17   9  130  2     57   -288
        34        1       100  1.0    .  354     25  1.00   .   17   9  131  2      0    248
        34        1       100  1.0    .  354     25  1.00   .   17   9  132  2      3    156
        34        1       100  1.0    .  354     25  1.00   .   17   9  133  2     29   -196
        34        1       100  1.0    .  354     25  1.00   .   17   9  134  2     13    254
        34        1       100  1.0    .  354     25  1.00   .   17   9  135  2     51    -75
        34        1       100  1.0    .  354     25  1.00   .   17   9  136  2     31    228
        34        1       100  1.0    .  354     25  1.00   .   17   9  137  2     36   -299
        34        1       100  1.0    .  354     25  1.00   .   17   9  138  2     22     82
        34        1       100  1.0    .  354     25  1.00   .   17   9  139  2     11     99
        34        1       100  1.0    .  354     25  1.00   .   17   9  140  2     45    451
        34        1       100  1.0    .  354     25  1.00   .   17   9  141  2     10    -38
        34        1       100  1.0    .  354     25  1.00   .   17   9  142  2     23    476
        34        1       100  1.0    .  354     25  1.00   .   17   9  143  2     40    654
        34        1       100  1.0    .  354     25  1.00   .   17   9  144  2      8    369
        34        1       100  1.0    .  354     25  1.00   .   17   9  145  2     24    872
        34        1       100  1.0    .  354     25  1.00   .   17   9  146  2     33    591
        34        1       100  1.0    .  354     25  1.00   .   17   9  147  2     26   -849
        34        1       100  1.0    .  354     25  1.00   .   17   9  148  2     20    905
        34        1       100  1.0    .  354     25  1.00   .   17   9  149  2      0   -112
        34        1       100  1.0    .  354     25  1.00   .   17   9  150  2     50    460
        34        1       100  1.0    .  354     25  1.00   .   17   9  151  2     24    184
        34        1       100  1.0    .  354     25  1.00   .   17   9  152  2      3    198
        34        1       100  1.0    .  354     25  1.00   .   17   9  153  2     53      0
        34        1       100  1.0    .  354     25  1.00   .   17   9  154  1    252     18
        34        1       100  1.0    .  354     25  1.00   .   17   9  155  2      0     97
        34        1       100  1.0    .  354     25  1.00   .   17   9  156  2     19   -238
        34        1       100  1.0    .  354     25  1.00   .   17   9  157  2     31    -68
        34        1       100  1.0    .  354     25  1.00   .   17   9  158  2      0      2
        34        1       100  1.0    .  354     25  1.00   .   17   9  159  2     24   -188
        34        1       100  1.0    .  354     25  1.00   .   17   9  160  1    -55     20
        34        1       100  1.0    .  354     25  1.00   .   17   9  161  2     29   -242
        34        1       100  1.0    .  354     25  1.00   .   17   9  162  2     35    -64
        34        1       100  1.0    .  354     25  1.00   .   17   9  163  2     35    -60
        34        1       100  1.0    .  354     25  1.00   .   17   9  164  2     11    875
        34        1       100  1.0    .  354     25  1.00   .   17   9  165  2     12    651
        34        1       100  1.0    .  354     25  1.00   .   17   9  166  2     33     45
        34        1       100  1.0    .  354     25  1.00   .   17   9  167  2     45    639
        34        1       100  1.0    .  354     25  1.00   .   17   9  168  2     35     98
        34        1       100  1.0    .  354     25  1.00   .   17   9  169  2     45    389
        34        1       100  1.0    .  354     25  1.00   .   17   9  170  2     47   -468
        34        1       100  1.0    .  354     25  1.00   .   17   9  171  1   -650     22
        34        1       100  1.0    .  354     25  1.00   .   17   9  172  2     57   -143
        34        1       100  1.0    .  354     25  1.00   .   17   9  173  2     63   -137
        34        1       100  1.0    .  354     25  1.00   .   17   9  174  2     53   -243
        34        1       100  1.0    .  354     25  1.00   .   17   9  175  2      9    511
        34        1       100  1.0    .  354     25  1.00   .   17   9  176  2     42   -146
        34        1       100  1.0    .  354     25  1.00   .   17   9  177  2     35    440
        34        1       100  1.0    .  354     25  1.00   .   17   9  178  2     30    105
        34        1       100  1.0    .  354     25  1.00   .   17   9  179  2     23    660
        34        1       100  1.0    .  354     25  1.00   .   17   9  180  2     13   -295
        34        1       100  1.0    .  354     25  1.00   .   17   9  181  2     39     19
        34        1       100  1.0    .  354     25  1.00   .   17   9  182  2     46    -81
        34        1       100  1.0    .  354     25  1.00   .   17   9  183  2      6   -157
        34        1       100  1.0    .  354     25  1.00   .   17   9  184  2     13   -201
        34        1       100  1.0    .  354     25  1.00   .   17   9  185  2      8    124
        34        1       100  1.0    .  354     25  1.00   .   17   9  186  2      0    377
        34        1       100  1.0    .  354     25  1.00   .   17   9  187  2      1    778
        34        1       100  1.0    .  354     25  1.00   .   17   9  188  2      7   -450
        34        1       100  1.0    .  354     25  1.00   .   17   9  189  2     14    464
        34        1       100  1.0    .  354     25  1.00   .   17   9  190  2     14    300
        34        1       100  1.0    .  354     25  1.00   .   17   9  191  2      9    213
        34        1       100  1.0    .  354     25  1.00   .   17   9  192  2     26   -304
        34        1       100  1.0    .  354     25  1.00   .   17   9  193  2     55    427
        34        1       100  1.0    .  354     25  1.00   .   17   9  194  2     41    394
        34        1       100  1.0    .  354     25  1.00   .   17   9  195  2     22    312
        34        1       100  1.0    .  354     25  1.00   .   17   9  196  2      4    465
        34        1       100  1.0    .  354     25  1.00   .   17   9  197  2     18   -274
        34        1       100  1.0    .  354     25  1.00   .   17   9  198  2     40    -83
        34        1       100  1.0    .  354     25  1.00   .   17   9  199  2      0   -167
        34        1       100  1.0    .  354     25  1.00   .   17   9  200  2     11    422
        34        1       100  1.0    .  354     25  1.00   .   17  10    1  1     -1     28
        34        1       100  1.0    .  354     25  1.00   .   17  10    2  1    816     24
        34        1       100  1.0    .  354     25  1.00   .   17  10    3  2     37    179
        34        1       100  1.0    .  354     25  1.00   .   17  10    4  2     33    334
        34        1       100  1.0    .  354     25  1.00   .   17  10    5  1    120     34
        34        1       100  1.0    .  354     25  1.00   .   17  10    6  1     81     17
        34        1       100  1.0    .  354     25  1.00   .   17  10    7  2     32    858
        34        1       100  1.0    .  354     25  1.00   .   17  10    8  2      8     49
        34        1       100  1.0    .  354     25  1.00   .   17  10    9  1    527     -6
        34        1       100  1.0    .  354     25  1.00   .   17  10   10  1    -29     31
        34        1       100  1.0    .  354     25  1.00   .   17  10   11  2     14    589
        34        1       100  1.0    .  354     25  1.00   .   17  10   12  1    623     33
        34        1       100  1.0    .  354     25  1.00   .   17  10   13  1    -51     42
        34        1       100  1.0    .  354     25  1.00   .   17  10   14  2     24   -315
        34        1       100  1.0    .  354     25  1.00   .   17  10   15  1    -68     29
        34        1       100  1.0    .  354     25  1.00   .   17  10   16  1   -289     17
        34        1       100  1.0    .  354     25  1.00   .   17  10   17  1    500     12
        34        1       100  1.0    .  354     25  1.00   .   17  10   18  2     16    244
        34        1       100  1.0    .  354     25  1.00   .   17  10   19  1      8     17
        34        1       100  1.0    .  354     25  1.00   .   17  10   20  2      5   -363
        34        1       100  1.0    .  354     25  1.00   .   17  10   21  2      0   -224
        34        1       100  1.0    .  354     25  1.00   .   17  10   22  1    217     40
        34        1       100  1.0    .  354     25  1.00   .   17  10   23  2     50      9
        34        1       100  1.0    .  354     25  1.00   .   17  10   24  2     58   -598
        34        1       100  1.0    .  354     25  1.00   .   17  10   25  2     17   -602
        34        1       100  1.0    .  354     25  1.00   .   17  10   26  1   -337     20
        34        1       100  1.0    .  354     25  1.00   .   17  10   27  1    216     43
        34        1       100  1.0    .  354     25  1.00   .   17  10   28  1   -655     -1
        34        1       100  1.0    .  354     25  1.00   .   17  10   29  1    773      9
        34        1       100  1.0    .  354     25  1.00   .   17  10   30  2     34    371
        34        1       100  1.0    .  354     25  1.00   .   17  10   31  1    311     53
        34        1       100  1.0    .  354     25  1.00   .   17  10   32  2      2    123
        34        1       100  1.0    .  354     25  1.00   .   17  10   33  1    797     50
        34        1       100  1.0    .  354     25  1.00   .   17  10   34  2     31    410
        34        1       100  1.0    .  354     25  1.00   .   17  10   35  2     21   -105
        34        1       100  1.0    .  354     25  1.00   .   17  10   36  1    620    -11
        34        1       100  1.0    .  354     25  1.00   .   17  10   37  2     10   -467
        34        1       100  1.0    .  354     25  1.00   .   17  10   38  2     38    -29
        34        1       100  1.0    .  354     25  1.00   .   17  10   39  1    268     14
        34        1       100  1.0    .  354     25  1.00   .   17  10   40  2     48    -61
        34        1       100  1.0    .  354     25  1.00   .   17  10   41  1   -175     13
        34        1       100  1.0    .  354     25  1.00   .   17  10   42  1   -511     38
        34        1       100  1.0    .  354     25  1.00   .   17  10   43  1   -676     26
        34        1       100  1.0    .  354     25  1.00   .   17  10   44  1     18     12
        34        1       100  1.0    .  354     25  1.00   .   17  10   45  1    473    -13
        34        1       100  1.0    .  354     25  1.00   .   17  10   46  1    539     29
        34        1       100  1.0    .  354     25  1.00   .   17  10   47  2     10    215
        34        1       100  1.0    .  354     25  1.00   .   17  10   48  2     49    697
        34        1       100  1.0    .  354     25  1.00   .   17  10   49  2     17    356
        34        1       100  1.0    .  354     25  1.00   .   17  10   50  1    120     44
        34        1       100  1.0    .  354     25  1.00   .   17  10   51  1    975    -10
        34        1       100  1.0    .  354     25  1.00   .   17  10   52  2     32    885
        34        1       100  1.0    .  354     25  1.00   .   17  10   53  2     25    960
        34        1       100  1.0    .  354     25  1.00   .   17  10   54  1   -315     40
        34        1       100  1.0    .  354     25  1.00   .   17  10   55  1    140      5
        34        1       100  1.0    .  354     25  1.00   .   17  10   56  1    -81     -2
        34        1       100  1.0    .  354     25  1.00   .   17  10   57  1    242     16
        34        1       100  1.0    .  354     25  1.00   .   17  10   58  2     12    316
        34        1       100  1.0    .  354     25  1.00   .   17  10   59  2      0     88
        34        1       100  1.0    .  354     25  1.00   .   17  10   60  1    137     24
        34        1       100  1.0    .  354     25  1.00   .   17  10   61  1    505     14
        34        1       100  1.0    .  354     25  1.00   .   17  10   62  1    186     44
        34        1       100  1.0    .  354     25  1.00   .   17  10   63  1   -353     15
        34        1       100  1.0    .  354     25  1.00   .   17  10   64  1    420     30
        34        1       100  1.0    .  354     25  1.00   .   17  10   65  1    288      7
        34        1       100  1.0    .  354     25  1.00   .   17  10   66  2     25   -321
        34        1       100  1.0    .  354     25  1.00   .   17  10   67  1   -233     29
        34        1       100  1.0    .  354     25  1.00   .   17  10   68  1   -122     37
        34        1       100  1.0    .  354     25  1.00   .   17  10   69  1    -86     -1
        34        1       100  1.0    .  354     25  1.00   .   17  10   70  1    385     17
        34        1       100  1.0    .  354     25  1.00   .   17  10   71  1   -510      7
        34        1       100  1.0    .  354     25  1.00   .   17  10   72  2     33    365
        34        1       100  1.0    .  354     25  1.00   .   17  10   73  1    287     23
        34        1       100  1.0    .  354     25  1.00   .   17  10   74  1    110     40
        34        1       100  1.0    .  354     25  1.00   .   17  10   75  2     29   -115
        34        1       100  1.0    .  354     25  1.00   .   17  10   76  2     36     -8
        34        1       100  1.0    .  354     25  1.00   .   17  10   77  1    -97     43
        34        1       100  1.0    .  354     25  1.00   .   17  10   78  1     64      0
        34        1       100  1.0    .  354     25  1.00   .   17  10   79  1    568     40
        34        1       100  1.0    .  354     25  1.00   .   17  10   80  2     45     81
        34        1       100  1.0    .  354     25  1.00   .   17  10   81  2     38    371
        34        1       100  1.0    .  354     25  1.00   .   17  10   82  1    116     23
        34        1       100  1.0    .  354     25  1.00   .   17  10   83  2     32    124
        34        1       100  1.0    .  354     25  1.00   .   17  10   84  2      4   -770
        34        1       100  1.0    .  354     25  1.00   .   17  10   85  1    738     20
        34        1       100  1.0    .  354     25  1.00   .   17  10   86  2     41    110
        34        1       100  1.0    .  354     25  1.00   .   17  10   87  1   -101     25
        34        1       100  1.0    .  354     25  1.00   .   17  10   88  2      9   1231
        34        1       100  1.0    .  354     25  1.00   .   17  10   89  2     59   -407
        34        1       100  1.0    .  354     25  1.00   .   17  10   90  1    780     27
        34        1       100  1.0    .  354     25  1.00   .   17  10   91  2     16     72
        34        1       100  1.0    .  354     25  1.00   .   17  10   92  2     10    448
        34        1       100  1.0    .  354     25  1.00   .   17  10   93  1   -161     -4
        34        1       100  1.0    .  354     25  1.00   .   17  10   94  1     58     42
        34        1       100  1.0    .  354     25  1.00   .   17  10   95  1    680     24
        34        1       100  1.0    .  354     25  1.00   .   17  10   96  2     67   -500
        34        1       100  1.0    .  354     25  1.00   .   17  10   97  2     51    241
        34        1       100  1.0    .  354     25  1.00   .   17  10   98  1   -189     24
        34        1       100  1.0    .  354     25  1.00   .   17  10   99  1   -466     21
        34        1       100  1.0    .  354     25  1.00   .   17  10  100  1    198     49
        34        1       100  1.0    .  354     25  1.00   .   17  10  101  1    140     14
        34        1       100  1.0    .  354     25  1.00   .   17  10  102  1   -313      1
        34        1       100  1.0    .  354     25  1.00   .   17  10  103  2     54    278
        34        1       100  1.0    .  354     25  1.00   .   17  10  104  2      4    462
        34        1       100  1.0    .  354     25  1.00   .   17  10  105  1    345     16
        34        1       100  1.0    .  354     25  1.00   .   17  10  106  2     18    628
        34        1       100  1.0    .  354     25  1.00   .   17  10  107  1   -159     13
        34        1       100  1.0    .  354     25  1.00   .   17  10  108  1    165     27
        34        1       100  1.0    .  354     25  1.00   .   17  10  109  2     22    160
        34        1       100  1.0    .  354     25  1.00   .   17  10  110  1    400     29
        34        1       100  1.0    .  354     25  1.00   .   17  10  111  2     22   -211
        34        1       100  1.0    .  354     25  1.00   .   17  10  112  2     17   1375
        34        1       100  1.0    .  354     25  1.00   .   17  10  113  1   -523     23
        34        1       100  1.0    .  354     25  1.00   .   17  10  114  1    312     48
        34        1       100  1.0    .  354     25  1.00   .   17  10  115  1    366     -6
        34        1       100  1.0    .  354     25  1.00   .   17  10  116  2     29    -15
        34        1       100  1.0    .  354     25  1.00   .   17  10  117  2     54    -29
        34        1       100  1.0    .  354     25  1.00   .   17  10  118  1     38     46
        34        1       100  1.0    .  354     25  1.00   .   17  10  119  1   -812     17
        34        1       100  1.0    .  354     25  1.00   .   17  10  120  1    222     56
        34        1       100  1.0    .  354     25  1.00   .   17  10  121  1    240     34
        34        1       100  1.0    .  354     25  1.00   .   17  10  122  2      0    698
        34        1       100  1.0    .  354     25  1.00   .   17  10  123  2     26     76
        34        1       100  1.0    .  354     25  1.00   .   17  10  124  1    -28     37
        34        1       100  1.0    .  354     25  1.00   .   17  10  125  1   -519     31
        34        1       100  1.0    .  354     25  1.00   .   17  10  126  1    725    -14
        34        1       100  1.0    .  354     25  1.00   .   17  10  127  1   -363     41
        34        1       100  1.0    .  354     25  1.00   .   17  10  128  1    696     19
        34        1       100  1.0    .  354     25  1.00   .   17  10  129  2     33   -468
        34        1       100  1.0    .  354     25  1.00   .   17  10  130  2     13     97
        34        1       100  1.0    .  354     25  1.00   .   17  10  131  1   -411     44
        34        1       100  1.0    .  354     25  1.00   .   17  10  132  1    798     33
        34        1       100  1.0    .  354     25  1.00   .   17  10  133  2     51   -540
        34        1       100  1.0    .  354     25  1.00   .   17  10  134  1    115     30
        34        1       100  1.0    .  354     25  1.00   .   17  10  135  2     14   -283
        34        1       100  1.0    .  354     25  1.00   .   17  10  136  1   -125     54
        34        1       100  1.0    .  354     25  1.00   .   17  10  137  1    686     27
        34        1       100  1.0    .  354     25  1.00   .   17  10  138  2     54   -517
        34        1       100  1.0    .  354     25  1.00   .   17  10  139  2      0    215
        34        1       100  1.0    .  354     25  1.00   .   17  10  140  1    -45     63
        34        1       100  1.0    .  354     25  1.00   .   17  10  141  1   -258     43
        34        1       100  1.0    .  354     25  1.00   .   17  10  142  1    686     19
        34        1       100  1.0    .  354     25  1.00   .   17  10  143  1    176     30
        34        1       100  1.0    .  354     25  1.00   .   17  10  144  1    240     -2
        34        1       100  1.0    .  354     25  1.00   .   17  10  145  1    337     35
        34        1       100  1.0    .  354     25  1.00   .   17  10  146  1   -644     28
        34        1       100  1.0    .  354     25  1.00   .   17  10  147  1    147     23
        34        1       100  1.0    .  354     25  1.00   .   17  10  148  1   -166     33
        34        1       100  1.0    .  354     25  1.00   .   17  10  149  1    738     52
        34        1       100  1.0    .  354     25  1.00   .   17  10  150  2      0   -341
        34        1       100  1.0    .  354     25  1.00   .   17  10  151  1   -379      9
        34        1       100  1.0    .  354     25  1.00   .   17  10  152  1    550     -2
        34        1       100  1.0    .  354     25  1.00   .   17  10  153  1    184     29
        34        1       100  1.0    .  354     25  1.00   .   17  10  154  1    110     19
        34        1       100  1.0    .  354     25  1.00   .   17  10  155  2     43   -586
        34        1       100  1.0    .  354     25  1.00   .   17  10  156  2     16     36
        34        1       100  1.0    .  354     25  1.00   .   17  10  157  1    200     -2
        34        1       100  1.0    .  354     25  1.00   .   17  10  158  1     90     14
        34        1       100  1.0    .  354     25  1.00   .   17  10  159  2     31   -165
        34        1       100  1.0    .  354     25  1.00   .   17  10  160  2     37   -218
        34        1       100  1.0    .  354     25  1.00   .   17  10  161  1   -315     27
        34        1       100  1.0    .  354     25  1.00   .   17  10  162  1    548     18
        34        1       100  1.0    .  354     25  1.00   .   17  10  163  2     34    404
        34        1       100  1.0    .  354     25  1.00   .   17  10  164  1    -29     39
        34        1       100  1.0    .  354     25  1.00   .   17  10  165  1   -290     11
        34        1       100  1.0    .  354     25  1.00   .   17  10  166  1    185     24
        34        1       100  1.0    .  354     25  1.00   .   17  10  167  1   -179     28
        34        1       100  1.0    .  354     25  1.00   .   17  10  168  1     17     39
        34        1       100  1.0    .  354     25  1.00   .   17  10  169  1    384     19
        34        1       100  1.0    .  354     25  1.00   .   17  10  170  2     13    169
        34        1       100  1.0    .  354     25  1.00   .   17  10  171  1      7     41
        34        1       100  1.0    .  354     25  1.00   .   17  10  172  1    725     11
        34        1       100  1.0    .  354     25  1.00   .   17  10  173  1    348     49
        34        1       100  1.0    .  354     25  1.00   .   17  10  174  2     10   -160
        34        1       100  1.0    .  354     25  1.00   .   17  10  175  1    -56     17
        34        1       100  1.0    .  354     25  1.00   .   17  10  176  1   -179     57
        34        1       100  1.0    .  354     25  1.00   .   17  10  177  1   -644     29
        34        1       100  1.0    .  354     25  1.00   .   17  10  178  1     -1     33
        34        1       100  1.0    .  354     25  1.00   .   17  10  179  1    363     37
        34        1       100  1.0    .  354     25  1.00   .   17  10  180  1    394     46
        34        1       100  1.0    .  354     25  1.00   .   17  10  181  2     12     41
        34        1       100  1.0    .  354     25  1.00   .   17  10  182  1    -68      3
        34        1       100  1.0    .  354     25  1.00   .   17  10  183  1    271     69
        34        1       100  1.0    .  354     25  1.00   .   17  10  184  1    319      2
        34        1       100  1.0    .  354     25  1.00   .   17  10  185  1    137     37
        34        1       100  1.0    .  354     25  1.00   .   17  10  186  2     22    268
        34        1       100  1.0    .  354     25  1.00   .   17  10  187  1    480     71
        34        1       100  1.0    .  354     25  1.00   .   17  10  188  1   -240     22
        34        1       100  1.0    .  354     25  1.00   .   17  10  189  1   -171      0
        34        1       100  1.0    .  354     25  1.00   .   17  10  190  1    203     25
        34        1       100  1.0    .  354     25  1.00   .   17  10  191  1   -147     51
        34        1       100  1.0    .  354     25  1.00   .   17  10  192  1   -210     23
        34        1       100  1.0    .  354     25  1.00   .   17  10  193  1    485     39
        34        1       100  1.0    .  354     25  1.00   .   17  10  194  2     59    -82
        34        1       100  1.0    .  354     25  1.00   .   17  10  195  1    126     11
        34        1       100  1.0    .  354     25  1.00   .   17  10  196  1    441     21
        34        1       100  1.0    .  354     25  1.00   .   17  10  197  2     43    160
        34        1       100  1.0    .  354     25  1.00   .   17  10  198  1    -19      9
        34        1       100  1.0    .  354     25  1.00   .   17  10  199  1     75     20
        34        1       100  1.0    .  354     25  1.00   .   17  10  200  2     23    336
        34        1       100  1.0    .  354     25  1.00   .   17  11    1  2     12    -31
        34        1       100  1.0    .  354     25  1.00   .   17  11    2  2     59    313
        34        1       100  1.0    .  354     25  1.00   .   17  11    3  2     40     73
        34        1       100  1.0    .  354     25  1.00   .   17  11    4  2     19    118
        34        1       100  1.0    .  354     25  1.00   .   17  11    5  2     34    179
        34        1       100  1.0    .  354     25  1.00   .   17  11    6  2     32    235
        34        1       100  1.0    .  354     25  1.00   .   17  11    7  2     17   -295
        34        1       100  1.0    .  354     25  1.00   .   17  11    8  2     27    -34
        34        1       100  1.0    .  354     25  1.00   .   17  11    9  2     26    514
        34        1       100  1.0    .  354     25  1.00   .   17  11   10  2     51    355
        34        1       100  1.0    .  354     25  1.00   .   17  11   11  2     25    686
        34        1       100  1.0    .  354     25  1.00   .   17  11   12  2      6     66
        34        1       100  1.0    .  354     25  1.00   .   17  11   13  1   -371     47
        34        1       100  1.0    .  354     25  1.00   .   17  11   14  2     27   -512
        34        1       100  1.0    .  354     25  1.00   .   17  11   15  2     28     85
        34        1       100  1.0    .  354     25  1.00   .   17  11   16  2     37    135
        34        1       100  1.0    .  354     25  1.00   .   17  11   17  2     25   -208
        34        1       100  1.0    .  354     25  1.00   .   17  11   18  2     25    167
